Product ID,Category,Sub-Category,Product Name,New Product ID
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,FUR-FU-10004093-Hand-Finishe
FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",FUR-FU-10001037-DAX Charcoal
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,OFF-PA-10001878-Xerox 1891
TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,TEC-MA-10003674-Hewlett-Pack
OFF-LA-10003190,Office Supplies,Labels,Avery 474,OFF-LA-10003190-Avery 474
TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,TEC-PH-10001809-Panasonic KX
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,OFF-BI-10003091-GBC DocuBind
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,FUR-CH-10003981-Global Comme
OFF-ST-10002562,Office Supplies,Storage,Staple magnet,OFF-ST-10002562-Staple magne
TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,TEC-PH-10004345-Cisco SPA 50
TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,TEC-PH-10001198-Avaya 4621SW
OFF-PA-10001972,Office Supplies,Paper,Xerox 214,OFF-PA-10001972-Xerox 214
TEC-PH-10002483,Technology,Phones,Motorola Moto X,TEC-PH-10002483-Motorola Mot
FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,FUR-BO-10000468-O'Sullivan 2
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,TEC-AC-10001284-Enermax Bris
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,OFF-BI-10002082-GBC Twin Loo
OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",OFF-ST-10001505-Perma STOR-A
OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,OFF-AR-10004582-BIC Brite Li
TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,TEC-AC-10002842-WD My Passpo
OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",OFF-AP-10004785-Holmes Repla
TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,TEC-AC-10002217-Imation Cli
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,OFF-BI-10002954-Newell 3-Hol
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,OFF-AP-10003281-Acco 6 Outle
OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",OFF-SU-10000898-Acme Hot For
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,OFF-BI-10001249-Avery Heavy-
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,TEC-AC-10002718-Belkin Stand
TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,TEC-PH-10002352-Avaya IP Pho
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",FUR-CH-10003774-Global Wood 
OFF-AR-10000127,Office Supplies,Art,Newell 321,OFF-AR-10000127-Newell 321
TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,TEC-PH-10003811-Jabra Suprem
OFF-BI-10002393,Office Supplies,Binders,Binder Posts,OFF-BI-10002393-Binder Posts
FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,FUR-TA-10002855-Bevis Round 
OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","OFF-EN-10000781-#10- 4 1/8"" "
OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,OFF-PA-10002160-Xerox 1978
OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",OFF-AR-10002257-Eldon Spacem
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,OFF-FA-10004395-Plymouth Box
OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,OFF-AP-10002534-3.6 Cubic Fo
FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",FUR-BO-10003034-O'Sullivan E
OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,OFF-ST-10000943-Eldon ProFil
OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,OFF-PA-10000533-Southworth P
OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",OFF-ST-10001172-Tennsco Lock
OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,OFF-PA-10001661-Xerox 1922
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,OFF-BI-10004817-GBC Personal
FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,FUR-CH-10003833-Novimex Fabr
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",FUR-FU-10003142-Master Big F
TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,TEC-AC-10001114-Microsoft Wi
OFF-FA-10002975,Office Supplies,Fasteners,Staples,OFF-FA-10002975-Staples
OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",OFF-ST-10003996-Letter/Legal
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",OFF-BI-10002571-Avery Framed
OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,OFF-PA-10000477-Xerox 1952
OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209-Fellowes Twi
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,TEC-AC-10002800-Plantronics 
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,FUR-TA-10003954-Hon 94000 Se
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,TEC-AC-10003289-Anker Ultra-
TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",TEC-PH-10002468-Plantronics 
OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,OFF-PA-10001295-Computer Pri
OFF-LA-10000248,Office Supplies,Labels,Avery 52,OFF-LA-10000248-Avery 52
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,OFF-FA-10004076-Translucent 
OFF-LA-10004008,Office Supplies,Labels,Avery 507,OFF-LA-10004008-Avery 507
OFF-AR-10001177,Office Supplies,Art,Newell 349,OFF-AR-10001177-Newell 349
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,OFF-BI-10001718-GBC DocuBind
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,OFF-AR-10004602-Boston KS Mu
OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078-Tennsco 6- a
OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,OFF-PA-10000357-Xerox 1888
OFF-AR-10004272,Office Supplies,Art,Newell 308,OFF-AR-10004272-Newell 308
TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,TEC-PH-10001578-Polycom Soun
OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,OFF-ST-10003638-Mobile Perso
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,FUR-BO-10002213-DMI Eclipse 
OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,OFF-EN-10003040-Quality Park
TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",TEC-PH-10000923-Belkin Sport
FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",FUR-FU-10003623-DataProducts
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,OFF-AP-10000124-Acco 6 Outle
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",OFF-AR-10004511-Sanford Colo
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",OFF-PA-10003883-Message Book
TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,TEC-PH-10002807-Motorla HX55
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",FUR-FU-10002364-Eldon Expres
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,OFF-SU-10001664-Acme Office 
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",FUR-TA-10003238-Chromcraft B
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536-Spigen Samsu
OFF-AR-10004956,Office Supplies,Art,Newell 33,OFF-AR-10004956-Newell 33
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,OFF-AR-10003696-Panasonic KP
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,OFF-PA-10000551-Array Memo C
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,OFF-BI-10004506-Wilson Jones
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,OFF-PA-10000740-Xerox 1982
FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,FUR-CH-10002084-Hon Mobius O
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,OFF-AP-10000692-Fellowes Mig
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,OFF-AP-10000252-Harmony HEPA
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",FUR-FU-10004748-Howard Mille
FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",FUR-FU-10001473-Eldon Execut
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",OFF-AR-10000538-Boston Model
TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,TEC-PH-10001079-Polycom Soun
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,OFF-AP-10003842-Euro-Pro Sha
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",FUR-CH-10000553-Metal Foldin
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,OFF-AR-10003469-Nontoxic Cha
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,OFF-PA-10003790-Xerox 1991
FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",FUR-BO-10002202-Atlantic Met
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,OFF-AP-10002765-Fellowes Adv
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,OFF-ST-10003692-Recycled Ste
TEC-PH-10001051,Technology,Phones,HTC One,TEC-PH-10001051-HTC One
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,OFF-AR-10000817-Manco Dry-Li
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,OFF-SU-10000952-Fiskars Home
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,FUR-FU-10004597-Eldon Cleatm
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,OFF-BI-10002982-Avery Self-A
OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,OFF-PA-10004285-Xerox 1959
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,OFF-AP-10001391-Kensington 6
OFF-PA-10000477,Office Supplies,Paper,Xerox 22,OFF-PA-10000477-Xerox 22
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,TEC-PH-10001944-Wi-Ex zBoost
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",OFF-PA-10001776-Wirebound Me
TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,TEC-AC-10004145-Logitech diN
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,OFF-PA-10003919-Xerox 1989
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,OFF-PA-10002001-Xerox 1984
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,OFF-PA-10002787-Xerox 227
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,OFF-ST-10003123-Fellowes Bas
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,FUR-FU-10000308-Deflect-o Gl
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,TEC-CO-10003763-Canon PC1060
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,FUR-TA-10001866-Bevis Round 
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,OFF-AP-10002222-Staple holde
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,OFF-PA-10003971-Xerox 1965
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,OFF-AP-10004036-Bionaire 99.
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",OFF-AP-10002287-Eureka Sanit
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,FUR-TA-10001950-Balt Solid W
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,TEC-PH-10001527-Plantronics 
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,TEC-AC-10003095-Logitech G35
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,TEC-AC-10000358-Imation Sec
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,OFF-EN-10004147-Wausau Paper
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,FUR-FU-10001468-Tenex Antist
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",OFF-PA-10000380-REDIFORM Inc
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,OFF-AP-10000026-Tripp Lite I
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,OFF-PA-10003936-Xerox 1994
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,FUR-FU-10002501-Nu-Dell Exec
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,OFF-AP-10001205-Belkin 5 Out
OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",OFF-PA-10000659-TOPS Carbonl
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,OFF-BI-10004141-Insertable T
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,OFF-BI-10000632-Satellite Se
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,TEC-AC-10004864-Memorex Micr
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,TEC-MA-10000597-Lexmark S315
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,OFF-PA-10002960-Xerox 1926
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,OFF-PA-10000919-Xerox 1918
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,OFF-BI-10001553-SpineVue Loc
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",OFF-AP-10004540-Eureka The B
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",FUR-CH-10001714-Global Leath
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",FUR-FU-10002298-Rubbermaid C
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",OFF-AR-10000315-Dixon Ticond
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,OFF-FA-10000936-Acco Hot Cli
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,OFF-SU-10004768-Acme Kleencu
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,OFF-PA-10002581-Xerox 1951
FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,FUR-FU-10004848-DAX Solid Wo
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,OFF-AP-10002403-Acco Smartso
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,OFF-AR-10003087-Staples in m
TEC-PH-10000141,Technology,Phones,Clearsounds A400,TEC-PH-10000141-Clearsounds 
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,TEC-CO-10000971-Hewlett Pack
OFF-FA-10001229,Office Supplies,Fasteners,Staples,OFF-FA-10001229-Staples
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,OFF-BI-10002437-Recycled Pre
OFF-PA-10004255,Office Supplies,Paper,Xerox 219,OFF-PA-10004255-Xerox 219
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,OFF-PA-10001184-Xerox 1903
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TEC-AC-10002637-Logitech VX
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,FUR-BO-10000780-O'Sullivan P
TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,TEC-PH-10003072-Panasonic KX
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,TEC-MA-10000112-Panasonic KX
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,TEC-AC-10004171-Razer Kraken
FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,FUR-TA-10002645-Hon Rectangu
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,OFF-BI-10003784-Computer Pri
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,OFF-BI-10001617-GBC Wire Bin
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",FUR-CH-10002439-Iceberg Nest
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,OFF-AP-10003057-Honeywell En
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,FUR-TA-10000849-Bevis Rectan
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,OFF-EN-10002973-Ampad #10 Pe
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,OFF-BI-10003963-Cardinal Hol
OFF-LA-10000081,Office Supplies,Labels,Avery 496,OFF-LA-10000081-Avery 496
OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",OFF-PA-10000726-Black Print 
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,OFF-PA-10004983-Xerox 23
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,FUR-FU-10002107-Eldon Pizzaz
FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",FUR-BO-10002213-Sauder Fores
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,FUR-CH-10001190-Global Delux
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,TEC-AC-10000682-Kensington K
OFF-LA-10004545,Office Supplies,Labels,Avery 50,OFF-LA-10004545-Avery 50
OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,OFF-SU-10002557-Fiskars Spri
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,TEC-PH-10000912-Anker 24W Po
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",OFF-ST-10001837-SAFCO Mobile
OFF-AR-10001473,Office Supplies,Art,Newell 313,OFF-AR-10001473-Newell 313
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,TEC-PH-10001835-Jawbone JAMB
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,OFF-PA-10002245-Xerox 1895
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",OFF-EN-10004483-#10 White Bu
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,OFF-SU-10000151-High Speed A
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,OFF-AP-10001293-Belkin 8 Out
TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,TEC-PH-10000675-Panasonic KX
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",OFF-ST-10003470-Tennsco Snap
OFF-LA-10004559,Office Supplies,Labels,Avery 49,OFF-LA-10004559-Avery 49
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,OFF-AP-10002651-Hoover Uprig
TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,TEC-AC-10002550-Maxell 4.7GB
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,OFF-BI-10000829-Avery Non-St
TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,TEC-PH-10002555-Nortel Merid
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",FUR-BO-10003450-Bush Westfie
FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",FUR-FU-10004665-3M Polarizin
TEC-PH-10000369,Technology,Phones,HTC One Mini,TEC-PH-10000369-HTC One Mini
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,TEC-AC-10001590-Dell Slim US
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,FUR-FU-10004909-Contemporary
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,FUR-BO-10004357-O'Sullivan L
TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,TEC-AC-10000387-KeyTronic K
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,OFF-BI-10001308-GBC Standard
OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,OFF-AP-10002734-Holmes Harmo
